time_step,bicg_total_misses,bicg_dead_misses,atax_total_misses,atax_dead_misses
11239,33,33,32,32
11240,34,34,31,31
11241,36,36,33,33
11242,36,36,34,34
11243,36,36,32,32
11244,34,34,31,31
11245,31,31,37,37
11246,33,33,37,37
11247,32,32,35,35
11248,33,33,32,32
11249,28,28,31,31
11250,28,28,32,32
11251,30,30,28,28
11252,30,30,28,28
11253,34,34,30,30
11254,31,31,35,35
11255,33,33,34,34
11256,33,33,35,35
11257,36,36,37,37
11258,32,32,37,37
11259,35,35,36,36
11260,37,37,38,38
11261,37,37,41,41
11262,39,39,44,44
11263,41,41,40,40
11264,42,42,36,36
11265,38,38,37,37
11266,38,38,38,38
11267,35,35,34,34
11268,39,39,40,40
11269,39,39,40,40
11270,39,39,39,39
11271,42,42,35,35
11272,36,36,34,34
11273,36,36,36,36
11274,36,36,41,41
11275,37,37,38,38
11276,34,34,37,37
11277,35,35,40,40
11278,31,31,34,34
11279,31,31,33,33
11280,26,26,34,34
11281,26,26,36,36
11282,26,26,34,34
11283,29,29,32,32
11284,29,29,28,28
11285,28,28,30,30
11286,29,29,31,31
11287,29,29,28,28
11288,29,29,32,32
11289,29,29,34,34
11290,28,28,34,34
11291,29,29,32,32
11292,31,31,34,34
11293,31,31,38,38
11294,28,28,44,44
11295,29,29,41,41
11296,29,29,41,41
11297,31,31,42,42
11298,28,28,41,41
11299,29,29,40,40
11300,29,29,40,40
11301,31,31,41,41
11302,27,27,41,41
11303,29,29,37,37
11304,29,29,28,28
11305,30,30,26,26
11306,29,29,25,25
11307,31,31,27,27
11308,33,33,26,26
11309,32,32,25,25
11310,33,33,25,25
11311,31,31,27,27
11312,29,29,31,31
11313,30,30,36,36
11314,29,29,38,38
11315,31,31,37,37
11316,33,33,37,37
11317,35,35,40,40
11318,35,35,40,40
11319,38,38,36,36
11320,35,35,34,34
11321,39,39,34,34
11322,35,35,37,37
11323,37,37,34,34
11324,35,35,32,32
11325,35,35,31,31
11326,32,32,31,31
11327,33,33,31,31
11328,34,34,27,27
11329,35,35,30,30
11330,36,36,28,28
11331,38,38,29,29
11332,35,35,30,30
11333,38,38,28,28
11334,39,39,25,25
11335,38,38,29,29
11336,36,36,32,32
11337,37,37,37,37
11338,37,37,35,35
11339,35,35,34,34
11340,37,37,33,33
11341,34,34,35,35
11342,34,34,34,34
11343,32,32,37,37
11344,28,28,39,39
11345,30,30,39,39
11346,27,27,37,37
11347,25,25,38,38
11348,26,26,47,47
11349,25,25,47,47
11350,27,27,46,46
11351,25,25,42,42
11352,28,28,42,42
11353,29,29,41,41
11354,29,29,42,42
11355,35,35,41,41
11356,37,37,37,37
11357,35,35,38,38
11358,36,36,42,42
11359,36,36,39,39
11360,40,40,40,40
11361,36,36,34,34
11362,36,36,36,36
11363,35,35,38,38
11364,37,37,36,36
11365,32,32,37,37
11366,32,32,35,35
11367,36,36,32,32
11368,38,38,32,32
11369,36,36,34,34
11370,36,36,32,32
11371,36,36,33,33
11372,37,37,33,33
11373,34,34,30,30
11374,38,38,28,28
11375,36,36,29,29
11376,35,35,31,31
11377,31,31,36,36
11378,33,33,31,31
11379,32,32,33,33
11380,31,31,37,37
11381,28,28,44,44
11382,30,30,40,40
11383,29,29,34,34
11384,30,30,35,35
11385,28,28,42,42
11386,33,33,37,37
11387,34,34,32,32
11388,37,37,31,31
11389,34,34,32,32
11390,36,36,32,32
11391,36,36,29,29
11392,34,34,31,31
11393,31,31,31,31
11394,34,34,32,32
11395,35,35,32,32
11396,34,34,33,33
11397,29,29,32,32
11398,32,32,29,29
11399,32,32,29,29
11400,35,35,29,29
11401,39,39,30,30
11402,43,43,30,30
11403,41,41,31,31
11404,40,40,36,36
11405,43,43,38,38
11406,40,40,40,40
11407,43,43,37,37
11408,40,40,37,37
11409,39,39,39,39
11410,36,36,39,39
11411,31,31,36,36
11412,36,36,32,32
11413,36,36,31,31
11414,37,37,32,32
11415,37,37,33,33
11416,36,36,35,35
11417,36,36,34,34
11418,36,36,35,35
11419,38,38,40,40
11420,34,34,47,47
11421,36,36,46,46
11422,36,36,43,43
11423,37,37,41,41
11424,34,34,41,41
11425,34,34,44,44
11426,32,32,41,41
11427,34,34,39,39
11428,34,34,38,38
11429,38,38,33,33
11430,38,38,36,36
11431,40,40,35,35
11432,35,35,34,34
11433,35,35,36,36
11434,35,35,31,31
11435,38,38,31,31
11436,38,38,28,28
11437,41,41,28,28
11438,36,36,30,30
11439,39,39,28,28
11440,34,34,28,28
11441,35,35,27,27
11442,37,37,28,28
11443,41,41,32,32
11444,37,37,31,31
11445,39,39,36,36
11446,36,36,32,32
11447,38,38,31,31
11448,36,36,32,32
11449,36,36,31,31
11450,35,35,37,37
11451,36,36,32,32
11452,34,34,33,33
11453,32,32,35,35
11454,33,33,34,34
11455,34,34,41,41
11456,35,35,37,37
11457,35,35,41,41
11458,34,34,42,42
11459,33,33,40,40
11460,34,34,40,40
11461,33,33,36,36
11462,29,29,39,39
11463,30,30,42,42
11464,31,31,41,41
11465,34,34,45,45
11466,32,32,40,40
11467,33,33,40,40
11468,34,34,38,38
11469,36,36,39,39
11470,32,32,33,33
11471,33,33,30,30
11472,32,32,25,25
11473,33,33,28,28
11474,29,29,25,25
11475,30,30,26,26
11476,28,28,25,25
11477,30,30,34,34
11478,26,26,35,35
11479,30,30,40,40
11480,30,30,42,42
11481,32,32,40,40
11482,33,33,45,45
11483,33,33,35,35
11484,31,31,32,32
11485,29,29,26,26
11486,29,29,25,25
11487,31,31,27,27
11488,33,33,25,25
11489,31,31,25,25
11490,31,31,26,26
11491,33,33,25,25
11492,33,33,34,34
11493,36,36,36,36
11494,34,34,35,35
11495,35,35,35,35
11496,34,34,34,34
11497,32,32,36,36
11498,30,30,33,33
11499,28,28,29,29
11500,28,28,32,32
11501,29,29,32,32
11502,29,29,32,32
11503,30,30,33,33
11504,31,31,32,32
11505,31,31,29,29
11506,32,32,28,28
11507,30,30,25,25
11508,31,31,27,27
11509,32,32,26,26
11510,32,32,25,25
11511,36,36,27,27
11512,36,36,29,29
11513,37,37,32,32
11514,32,32,32,32
11515,34,34,31,31
11516,38,38,32,32
11517,43,43,32,32
11518,43,43,33,33
11519,42,42,31,31
11520,41,41,32,32
11521,39,39,30,30
11522,39,39,29,29
11523,39,39,31,31
11524,37,37,29,29
11525,37,37,32,32
11526,38,38,32,32
11527,39,39,29,29
11528,41,41,37,37
11529,36,36,34,34
11530,37,37,32,32
11531,38,38,34,34
11532,39,39,33,33
11533,41,41,28,28
11534,45,45,29,29
11535,41,41,29,29
11536,40,40,37,37
11537,39,39,31,31
11538,36,36,33,33
11539,38,38,32,32
11540,36,36,34,34
11541,36,36,33,33
11542,36,36,40,40
11543,37,37,38,38
11544,35,35,41,41
11545,36,36,37,37
11546,35,35,38,38
11547,36,36,37,37
11548,34,34,32,32
11549,31,31,33,33
11550,34,34,31,31
11551,34,34,30,30
11552,32,32,28,28
11553,31,31,29,29
11554,31,31,29,29
11555,33,33,31,31
11556,32,32,36,36
11557,33,33,34,34
11558,36,36,37,37
11559,38,38,38,38
11560,39,39,38,38
11561,35,35,40,40
11562,37,37,39,39
11563,36,36,42,42
11564,35,35,40,40
11565,36,36,35,35
11566,35,35,33,33
11567,33,33,28,28
11568,35,35,29,29
11569,28,28,29,29
11570,29,29,28,28
11571,32,32,30,30
11572,31,31,26,26
11573,32,32,30,30
11574,28,28,29,29
11575,29,29,28,28
11576,35,35,31,31
11577,32,32,34,34
11578,35,35,30,30
11579,34,34,28,28
11580,36,36,30,30
11581,38,38,36,36
11582,37,37,35,35
11583,36,36,31,31
11584,34,34,33,33
11585,31,31,33,33
11586,34,34,31,31
11587,35,35,29,29
11588,33,33,30,30
11589,32,32,30,30
11590,38,38,30,30
11591,39,39,30,30
11592,38,38,31,31
11593,37,37,29,29
11594,39,39,30,30
11595,40,40,37,37
11596,33,33,39,39
11597,32,32,40,40
11598,33,33,41,41
11599,33,33,39,39
11600,32,32,37,37
11601,32,32,27,27
11602,30,30,26,26
11603,29,29,31,31
11604,35,35,30,30
11605,35,35,29,29
11606,35,35,31,31
11607,34,34,30,30
11608,34,34,29,29
11609,31,31,32,32
11610,32,32,34,34
11611,31,31,32,32
11612,32,32,34,34
11613,34,34,36,36
11614,32,32,35,35
11615,31,31,39,39
11616,29,29,37,37
11617,28,28,35,35
11618,31,31,38,38
11619,31,31,41,41
11620,28,28,38,38
11621,29,29,37,37
11622,28,28,35,35
11623,35,35,33,33
11624,34,34,33,33
11625,31,31,34,34
11626,32,32,35,35
11627,32,32,36,36
11628,38,38,42,42
11629,31,31,41,41
11630,31,31,40,40
11631,33,33,40,40
11632,35,35,42,42
11633,30,30,41,41
11634,30,30,34,34
11635,31,31,33,33
11636,30,30,31,31
11637,32,32,34,34
11638,32,32,32,32
11639,29,29,34,34
11640,29,29,33,33
11641,32,32,33,33
11642,29,29,34,34
11643,29,29,32,32
11644,32,32,30,30
11645,30,30,30,30
11646,30,30,32,32
11647,34,34,34,34
11648,33,33,33,33
11649,32,32,33,33
11650,35,35,38,38
11651,33,33,35,35
11652,32,32,38,38
11653,36,36,40,40
11654,35,35,38,38
11655,36,36,40,40
11656,36,36,32,32
11657,34,34,25,25
11658,32,32,26,26
11659,31,31,28,28
11660,33,33,30,30
11661,31,31,31,31
11662,29,29,34,34
11663,26,26,33,33
11664,26,26,38,38
11665,29,29,37,37
11666,30,30,35,35
11667,32,32,38,38
11668,35,35,40,40
11669,34,34,40,40
11670,36,36,35,35
11671,38,38,36,36
11672,39,39,34,34
11673,37,37,34,34
11674,35,35,32,32
11675,33,33,35,35
11676,33,33,36,36
11677,30,30,32,32
11678,28,28,30,30
11679,31,31,30,30
11680,35,35,28,28
11681,34,34,27,27
11682,31,31,25,25
11683,31,31,28,28
11684,32,32,29,29
11685,31,31,29,29
11686,31,31,31,31
11687,32,32,31,31
11688,34,34,32,32
11689,33,33,33,33
11690,27,27,33,33
11691,29,29,32,32
11692,31,31,31,31
11693,32,32,33,33
11694,31,31,32,32
11695,31,31,35,35
11696,33,33,39,39
11697,32,32,38,38
11698,32,32,42,42
11699,28,28,44,44
11700,31,31,44,44
11701,31,31,42,42
11702,33,33,37,37
11703,34,34,36,36
11704,38,38,34,34
11705,40,40,33,33
11706,42,42,33,33
11707,42,42,33,33
11708,43,43,29,29
11709,44,44,30,30
11710,46,46,32,32
11711,39,39,33,33
11712,36,36,33,33
11713,36,36,28,28
11714,39,39,30,30
11715,38,38,29,29
11716,32,32,30,30
11717,31,31,28,28
11718,33,33,30,30
11719,35,35,30,30
11720,37,37,35,35
11721,38,38,33,33
11722,37,37,37,37
11723,35,35,41,41
11724,33,33,40,40
11725,29,29,37,37
11726,28,28,39,39
11727,25,25,38,38
11728,26,26,34,34
11729,27,27,37,37
11730,25,25,38,38
11731,25,25,40,40
11732,25,25,32,32
11733,26,26,33,33
11734,27,27,33,33
11735,27,27,32,32
11736,29,29,28,28
11737,28,28,30,30
11738,29,29,29,29
11739,30,30,26,26
11740,28,28,25,25
11741,29,29,26,26
11742,28,28,27,27
11743,29,29,32,32
11744,32,32,31,31
11745,31,31,34,34
11746,32,32,37,37
11747,33,33,40,40
11748,35,35,42,42
11749,37,37,40,40
11750,33,33,42,42
11751,31,31,47,47
11752,32,32,43,43
11753,36,36,37,37
11754,35,35,34,34
11755,31,31,37,37
11756,31,31,37,37
11757,30,30,32,32
11758,29,29,31,31
11759,33,33,33,33
11760,32,32,34,34
11761,32,32,32,32
11762,31,31,31,31
11763,38,38,37,37
11764,40,40,42,42
11765,38,38,40,40
11766,40,40,36,36
11767,40,40,36,36
11768,42,42,37,37
11769,41,41,38,38
11770,37,37,37,37
11771,38,38,35,35
11772,37,37,40,40
11773,29,29,34,34
11774,33,33,31,31
11775,29,29,32,32
11776,29,29,34,34
11777,28,28,35,35
11778,29,29,34,34
11779,30,30,36,36
11780,28,28,39,39
11781,29,29,35,35
11782,28,28,31,31
11783,31,31,32,32
11784,32,32,36,36
11785,28,28,35,35
11786,28,28,38,38
11787,28,28,37,37
11788,29,29,36,36
11789,28,28,32,32
11790,25,25,34,34
11791,25,25,32,32
11792,26,26,34,34
11793,30,30,32,32
11794,35,35,30,30
11795,32,32,29,29
11796,32,32,33,33
11797,38,38,29,29
11798,42,42,28,28
11799,34,34,29,29
11800,33,33,31,31
11801,39,39,29,29
11802,38,38,28,28
11803,35,35,33,33
11804,38,38,39,39
11805,43,43,38,38
11806,41,41,34,34
11807,38,38,35,35
11808,42,42,41,41
11809,44,44,43,43
11810,40,40,40,40
11811,37,37,43,43
11812,37,37,43,43
11813,28,28,35,35
11814,27,27,32,32
11815,26,26,30,30
11816,28,28,31,31
11817,26,26,29,29
11818,28,28,29,29
11819,33,33,25,25
11820,32,32,27,27
11821,32,32,26,26
11822,32,32,29,29
11823,34,34,29,29
11824,31,31,34,34
11825,32,32,32,32
11826,31,31,32,32
11827,37,37,32,32
11828,36,36,31,31
11829,35,35,33,33
11830,33,33,32,32
11831,36,36,32,32
11832,32,32,35,35
11833,30,30,34,34
11834,30,30,30,30
11835,34,34,28,28
11836,33,33,35,35
11837,32,32,32,32
11838,33,33,36,36
11839,35,35,34,34
11840,35,35,38,38
11841,38,38,35,35
11842,41,41,37,37
11843,37,37,35,35
11844,35,35,40,40
11845,32,32,40,40
11846,32,32,42,42
11847,25,25,40,40
11848,26,26,40,40
11849,26,26,36,36
11850,31,31,34,34
11851,29,29,34,34
11852,32,32,33,33
11853,31,31,37,37
11854,34,34,38,38
11855,32,32,39,39
11856,32,32,38,38
11857,32,32,40,40
11858,34,34,32,32
11859,32,32,34,34
11860,32,32,35,35
11861,34,34,36,36
11862,40,40,41,41
11863,38,38,36,36
11864,41,41,31,31
11865,38,38,34,34
11866,41,41,41,41
11867,33,33,39,39
11868,32,32,36,36
11869,31,31,41,41
11870,32,32,47,47
11871,29,29,41,41
11872,25,25,35,35
11873,25,25,41,41
11874,29,29,40,40
11875,29,29,37,37
11876,30,30,35,35
11877,31,31,34,34
11878,36,36,36,36
11879,32,32,38,38
11880,31,31,37,37
11881,28,28,39,39
11882,32,32,39,39
11883,30,30,42,42
11884,34,34,42,42
11885,35,35,41,41
11886,38,38,40,40
11887,33,33,40,40
11888,32,32,39,39
11889,30,30,33,33
11890,36,36,34,34
11891,31,31,31,31
11892,32,32,33,33
11893,33,33,30,30
11894,38,38,32,32
11895,35,35,31,31
11896,39,39,34,34
11897,39,39,33,33
11898,46,46,30,30
11899,43,43,28,28
11900,43,43,31,31
11901,43,43,30,30
11902,45,45,28,28
11903,36,36,28,28
11904,34,34,31,31
11905,31,31,30,30
11906,35,35,29,29
11907,31,31,32,32
11908,36,36,34,34
11909,36,36,30,30
11910,41,41,28,28
11911,34,34,29,29
11912,36,36,29,29
11913,32,32,27,27
11914,32,32,25,25
11915,28,28,28,28
11916,30,30,30,30
11917,28,28,30,30
11918,31,31,29,29
11919,28,28,28,28
11920,29,29,30,30
11921,29,29,30,30
11922,41,41,29,29
11923,38,38,28,28
11924,40,40,30,30
11925,40,40,29,29
11926,38,38,28,28
11927,39,39,28,28
11928,34,34,34,34
11929,35,35,34,34
11930,39,39,35,35
11931,40,40,37,37
11932,42,42,38,38
11933,36,36,35,35
11934,34,34,32,32
11935,37,37,33,33
11936,37,37,32,32
11937,39,39,32,32
11938,35,35,33,33
11939,34,34,35,35
11940,37,37,31,31
11941,32,32,33,33
11942,33,33,39,39
11943,32,32,36,36
11944,33,33,40,40
11945,34,34,46,46
11946,29,29,35,35
11947,30,30,34,34
11948,28,28,46,46
11949,28,28,41,41
11950,29,29,40,40
11951,29,29,43,43
11952,31,31,47,47
11953,31,31,36,36
11954,30,30,28,28
11955,30,30,29,29
11956,31,31,32,32
11957,33,33,28,28
11958,32,32,30,30
11959,32,32,32,32
11960,34,34,28,28
11961,34,34,32,32
11962,35,35,35,35
11963,35,35,31,31
11964,37,37,33,33
11965,40,40,36,36
11966,38,38,38,38
11967,40,40,30,30
11968,38,38,30,30
11969,35,35,32,32
11970,30,30,35,35
11971,31,31,31,31
11972,30,30,32,32
11973,32,32,32,32
11974,32,32,32,32
11975,32,32,25,25
11976,33,33,25,25
11977,37,37,26,26
11978,36,36,28,28
11979,37,37,25,25
11980,41,41,25,25
11981,45,45,27,27
11982,40,40,29,29
11983,41,41,29,29
11984,39,39,28,28
11985,37,37,30,30
11986,36,36,30,30
11987,38,38,29,29
11988,39,39,26,26
11989,39,39,27,27
11990,37,37,26,26
11991,35,35,28,28
11992,37,37,31,31
11993,37,37,32,32
11994,36,36,38,38
11995,35,35,40,40
11996,34,34,43,43
11997,37,37,44,44
11998,35,35,44,44
11999,36,36,44,44
12000,34,34,40,40
12001,34,34,41,41
12002,36,36,36,36
12003,29,29,37,37
12004,33,33,32,32
12005,29,29,36,36
12006,31,31,36,36
12007,32,32,35,35
12008,32,32,31,31
12009,34,34,35,35
12010,33,33,35,35
12011,32,32,34,34
12012,34,34,38,38
12013,35,35,38,38
12014,38,38,30,30
12015,35,35,31,31
12016,37,37,30,30
12017,35,35,28,28
12018,36,36,32,32
12019,32,32,32,32
12020,35,35,31,31
12021,35,35,34,34
12022,37,37,32,32
12023,36,36,36,36
12024,40,40,41,41
12025,39,39,38,38
12026,37,37,41,41
12027,38,38,41,41
12028,41,41,38,38
12029,37,37,38,38
12030,37,37,38,38
12031,41,41,32,32
12032,40,40,38,38
12033,39,39,33,33
12034,43,43,33,33
12035,38,38,38,38
12036,41,41,38,38
12037,30,30,34,34
12038,31,31,37,37
12039,31,31,34,34
12040,34,34,39,39
12041,31,31,37,37
12042,34,34,34,34
12043,31,31,41,41
12044,34,34,41,41
12045,34,34,44,44
12046,37,37,45,45
12047,37,37,41,41
12048,41,41,44,44
12049,42,42,43,43
12050,39,39,39,39
12051,35,35,43,43
12052,43,43,41,41
12053,44,44,43,43
12054,42,42,42,42
12055,37,37,42,42
12056,42,42,44,44
12057,42,42,41,41
12058,46,46,44,44
12059,37,37,40,40
12060,39,39,40,40
12061,36,36,39,39
12062,39,39,41,41
12063,34,34,41,41
12064,38,38,39,39
12065,38,38,41,41
12066,38,38,40,40
12067,38,38,41,41
12068,39,39,42,42
12069,35,35,42,42
12070,39,39,38,38
12071,36,36,38,38
12072,40,40,42,42
12073,43,43,37,37
12074,34,34,35,35
12075,36,36,38,38
12076,40,40,37,37
12077,31,31,41,41
12078,33,33,40,40
12079,35,35,38,38
12080,32,32,37,37
12081,33,33,35,35
12082,38,38,28,28
12083,31,31,28,28
12084,34,34,28,28
12085,37,37,28,28
12086,31,31,31,31
12087,34,34,31,31
12088,31,31,28,28
12089,34,34,35,35
12090,32,32,37,37
12091,35,35,43,43
12092,32,32,45,45
12093,35,35,41,41
12094,31,31,44,44
12095,29,29,44,44
12096,33,33,32,32
12097,40,40,33,33
12098,34,34,33,33
12099,35,35,29,29
12100,33,33,30,30
12101,36,36,31,31
12102,31,31,29,29
12103,34,34,30,30
12104,35,35,31,31
12105,43,43,27,27
12106,34,34,30,30
12107,34,34,32,32
12108,36,36,33,33
12109,35,35,37,37
12110,37,37,38,38
12111,35,35,35,35
12112,34,34,37,37
12113,34,34,36,36
12114,34,34,41,41
12115,31,31,43,43
12116,29,29,40,40
12117,28,28,44,44
12118,29,29,40,40
12119,28,28,38,38
12120,30,30,32,32
12121,29,29,31,31
12122,29,29,32,32
12123,28,28,35,35
12124,31,31,33,33
12125,33,33,31,31
12126,39,39,34,34
12127,37,37,34,34
12128,45,45,43,43
12129,42,42,40,40
12130,41,41,43,43
12131,41,41,39,39
12132,39,39,40,40
12133,40,40,37,37
12134,42,42,40,40
12135,35,35,38,38
12136,33,33,40,40
12137,30,30,35,35
12138,30,30,36,36
12139,29,29,37,37
12140,30,30,40,40
12141,28,28,40,40
12142,30,30,41,41
12143,29,29,37,37
12144,29,29,36,36
12145,29,29,38,38
12146,29,29,36,36
12147,30,30,36,36
12148,31,31,31,31
12149,31,31,29,29
12150,38,38,29,29
12151,37,37,30,30
12152,42,42,31,31
12153,41,41,30,30
12154,40,40,30,30
12155,43,43,29,29
12156,37,37,26,26
12157,40,40,26,26
12158,40,40,28,28
12159,39,39,26,26
12160,36,36,26,26
12161,35,35,28,28
12162,35,35,26,26
12163,31,31,26,26
12164,36,36,31,31
12165,35,35,30,30
12166,36,36,33,33
12167,35,35,38,38
12168,37,37,36,36
12169,35,35,36,36
12170,35,35,38,38
12171,35,35,38,38
12172,37,37,37,37
12173,35,35,41,41
12174,34,34,43,43
12175,34,34,43,43
12176,37,37,40,40
12177,35,35,39,39
12178,35,35,39,39
12179,34,34,39,39
12180,35,35,37,37
12181,32,32,39,39
12182,34,34,41,41
12183,34,34,39,39
12184,32,32,34,34
12185,30,30,35,35
12186,31,31,38,38
12187,29,29,38,38
12188,30,30,38,38
12189,31,31,35,35
12190,29,29,37,37
12191,30,30,36,36
12192,31,31,35,35
12193,29,29,35,35
12194,33,33,40,40
12195,35,35,39,39
12196,32,32,39,39
12197,33,33,41,41
12198,35,35,43,43
12199,32,32,44,44
12200,33,33,45,45
12201,36,36,39,39
12202,35,35,38,38
12203,37,37,35,35
12204,38,38,33,33
12205,35,35,29,29
12206,37,37,30,30
12207,41,41,27,27
12208,39,39,26,26
12209,38,38,27,27
12210,38,38,27,27
12211,36,36,26,26
12212,37,37,27,27
12213,38,38,32,32
12214,36,36,33,33
12215,34,34,34,34
12216,34,34,38,38
12217,33,33,36,36
12218,37,37,38,38
12219,36,36,37,37
12220,34,34,37,37
12221,31,31,38,38
12222,32,32,41,41
12223,39,39,45,45
12224,35,35,40,40
12225,35,35,39,39
12226,34,34,43,43
12227,34,34,47,47
12228,36,36,42,42
12229,34,34,40,40
12230,35,35,36,36
12231,35,35,38,38
12232,33,33,32,32
12233,36,36,33,33
12234,37,37,35,35
12235,38,38,32,32
12236,43,43,31,31
12237,43,43,35,35
12238,40,40,32,32
12239,40,40,33,33
12240,38,38,37,37
12241,38,38,35,35
12242,35,35,34,34
12243,29,29,36,36
12244,25,25,31,31
12245,26,26,33,33
12246,26,26,33,33
12247,26,26,28,28
12248,26,26,35,35
12249,26,26,39,39
12250,28,28,34,34
12251,28,28,34,34
12252,29,29,38,38
12253,29,29,37,37
12254,30,30,37,37
12255,28,28,39,39
12256,28,28,40,40
12257,29,29,41,41
12258,29,29,33,33
12259,30,30,35,35
12260,26,26,35,35
12261,30,30,40,40
12262,36,36,34,34
12263,35,35,34,34
12264,35,35,32,32
12265,35,35,29,29
12266,34,34,25,25
12267,35,35,26,26
12268,32,32,29,29
12269,32,32,25,25
12270,31,31,26,26
12271,28,28,29,29
12272,27,27,29,29
12273,26,26,32,32
12274,26,26,39,39
12275,25,25,37,37
12276,25,25,37,37
12277,29,29,38,38
12278,29,29,44,44
12279,28,28,39,39
12280,29,29,37,37
12281,28,28,41,41
12282,28,28,44,44
12283,31,31,42,42
12284,31,31,38,38
12285,32,32,36,36
12286,35,35,39,39
12287,32,32,39,39
12288,30,30,32,32
12289,30,30,32,32
12290,30,30,34,34
12291,30,30,30,30
12292,29,29,28,28
12293,28,28,30,30
12294,30,30,35,35
12295,28,28,35,35
12296,29,29,32,32
12297,32,32,32,32
12298,31,31,37,37
12299,35,35,34,34
12300,34,34,32,32
12301,35,35,34,34
12302,36,36,39,39
12303,34,34,38,38
12304,32,32,38,38
12305,34,34,35,35
12306,33,33,43,43
12307,32,32,41,41
12308,33,33,36,36
12309,28,28,34,34
12310,26,26,35,35
12311,25,25,31,31
12312,25,25,27,27
12313,27,27,27,27
12314,25,25,29,29
12315,26,26,30,30
12316,25,25,36,36
12317,25,25,42,42
12318,27,27,42,42
12319,25,25,46,46
12320,27,27,46,46
12321,25,25,45,45
12322,26,26,43,43
12323,30,30,39,39
12324,29,29,37,37
12325,29,29,35,35
12326,29,29,33,33
12327,31,31,36,36
12328,33,33,36,36
12329,36,36,32,32
12330,35,35,32,32
12331,40,40,35,35
12332,37,37,37,37
12333,38,38,36,36
12334,39,39,38,38
12335,35,35,36,36
12336,34,34,32,32
12337,31,31,36,36
12338,31,31,35,35
12339,32,32,36,36
